,movieId,overview,rating,Label
570,128,ashitaka prince disappear ainu tribe curse demonized boar god must journey west find cure along way encounter san young human woman fight protect forest lady eboshi try destroy ashitaka must find way bring balance conflict,3.475,3 star
571,2020,jimmie see single friend get married one one worried girlfriend anne catch bouquet friend marco wed suddenly wild mustang day number finally decide propose stick foot mouth botch proposal insult defeatist proposal anne leave town assignment go find recently decease grandfather stipulate get nothing multi million dollar fortune unless married pm th birthday tomorrow able find anne jimmie begin backtrack past girlfriend find wife,3.8559174684131214,3 star
572,9008,tell true story minute television series exposé tobacco industry see eye real tobacco executive jeffrey wigand,3.0660377358490565,3 star
573,1694,dedicate student medical college girlfriend become involved bizarre experiment center around animation dead tissue odd new student arrive campus,3.6915430735247714,3 star
574,476,bob friend dianne rick nadine drug addict year live one high next gu van sant attempt show intimate look live heroin addict film drugstore cowboy,3.0103734439834025,3 star
575,957,nefarious dark helmet hatch plan snatch princess vespa steal planet air space bum hire lone starr clueless sidekick fly rescue along way meet yogurt put lone starr wise power schwartz master time save day,3.237354085603113,3 star
576,1621,snobbish investor wily street con artist find position reverse part bet two callous millionaire,3.2607238605898123,3 star
577,1832,late battle eternal war good evil come new jersey late late th century angel demon apostle prophet sort walk among cynic innocent america duke fate humankind,2.676470588235294,2 star
578,4203,pepa resolve kill batch sleep pill lace gazpacho lover leave fortunately interrupt deliciously chaotic series event,2.6414285714285715,2 star
579,2039,cher devastatingly funny sinuous beautiful loretta unlucky love italian widow find romance intervention manhattan moon wed close friend week away meet fall hopelessly love young brother cage,2.713235294117647,2 star
580,2668,new york detective ichabod crane send sleepy hollow investigate series mysterious death victim find beheaded local believe culprit none ghost legendary headless horseman,2.554001301236174,2 star
581,99,single mother madrid see son die birthday run seek actress autograph beside grief return barcelona tell boy father death son never know,3.118300653594772,3 star
582,5156,antonio unemployed man depress post wwii economy italy last find good job hang poster requirement must bicycle antonio bicycle steal son force walk street rome search else face ruin,2.9871794871794872,2 star
583,293,river run cinematographically stunning true story norman maclean story follow norman brother paul experience life grow love fly fishing keep together despite vary life circumstance untamed west montana,4.080149006140683,4 star
584,9013,accountant embezzles million mob money jump bail chase bounty hunter fbi mafia,3.6,3 star
585,2924,say blast flame take life hide secret fireman brother brian stephen mccaffrey battle past slight try stop arsonist diabolical agenda torch chicago,3.811261261261261,3 star
586,177,two troubled men face terrible destiny event past join together mission find holy grail thus save,2.8904881101376723,2 star
587,497,supernatural tale set death row southern prison gentle giant john coffey possess mysterious power heal people ailment cellblock head guard paul edgecomb recognize coffey miraculous gift try desperately help stave condemn man execution,3.870980417840068,3 star
588,1715,homer orphan never adopt become favorite orphanage director dr larch dr larch impart full medical knowledge homer become skilled albeit unlicensed physician homer yearns self choose life outside orphanage homer learn life love cider house destiny dr larch plan,2.5686274509803924,2 star
589,2277,richard martin buy gift new ndr robot product name andrew young family child bicentennial man follow life time andrew robot purchase household appliance program perform menial task andrew begin experience emotion creative think martin family soon discovers ordinary robot,2.333333333333333,2 star
590,334,epic mosaic many interrelated character search happiness forgiveness meaning san fernando valley,3.81377245508982,3 star
591,1850,film life career eccentric avant garde comedian andy kaufman,2.953271028037383,2 star
592,926,star sci fi show scrap living run sci fi convention beam aboard alien spacecraft believe cast heroic screen dramas historical document real life adventure band alien turn ail celebrity help quest overcome oppressive regime solar system,4.174582798459563,4 star
