,Unnamed: 0.2,movieId,actor_1_gender,actor_2_gender,actor_1_name,actor_2_name,director_gender,director_name,Unnamed: 0.1,Unnamed: 0,adult,budget,genres,original_language,original_title,overview,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,title,vote_average,vote_count,rating
216,1112,2493,2,1,Cary Elwes,Robin Wright,2,Rob Reiner,1155,Adventure,False,16000000,Adventure,en,The Princess Bride,"In this enchantingly cracked fairy tale, the beautiful Princess Buttercup and the dashing Westley must overcome staggering odds to find happiness amid six-fingered swordsmen, murderous princes, Sicilians and rodents of unusual size. But even death can't stop these true lovebirds from triumphing.",15.15267,Act III Communications,United States of America,1987-09-18,30857814.0,98.0,English,The Princess Bride,7.6,1518.0,3.749097472924188
217,1113,85,2,1,Harrison Ford,Karen Allen,2,Steven Spielberg,1156,Adventure,False,18000000,Adventure,en,Raiders of the Lost Ark,"When Dr. Indiana Jones – the tweed-suited professor who just happens to be a celebrated archaeologist – is hired by the government to locate the legendary Ark of the Covenant, he finds himself up against the entire Nazi regime.",19.901576,Lucasfilm,United States of America,1981-06-12,389925971.0,115.0,English,Raiders of the Lost Ark,7.7,3949.0,3.538339222614841
218,1115,679,1,2,Sigourney Weaver,Michael Biehn,2,James Cameron,1158,Horror,False,18500000,Horror,en,Aliens,"When Ripley's lifepod is found by a salvage crew over 50 years later, she finds that terra-formers are on the very planet they found the alien species. When the company sends a family of colonists out to investigate her story, all contact is lost with the planet and colonists. They enlist Ripley and the colonial marines to return and search for answers.",21.761179,Twentieth Century Fox Film Corporation,United Kingdom,1986-07-18,183316455.0,137.0,English,Aliens,7.7,3282.0,3.3737373737373737
219,1116,429,2,2,Eli Wallach,Clint Eastwood,2,Sergio Leone,1159,Western,False,1200000,Western,it,"Il buono, il brutto, il cattivo","While the Civil War rages between the Union and the Confederacy, three men – a quiet loner, a ruthless hit man and a Mexican bandit – comb the American Southwest in search of a strongbox containing $200,000 in stolen gold.",16.788787,United Artists,United States of America,1966-12-23,6000000.0,161.0,Italiano,"The Good, the Bad and the Ugly",8.1,2371.0,2.362595419847328
220,1118,389,2,2,Henry Fonda,Martin Balsam,2,Sidney Lumet,1161,Drama,False,350000,Drama,en,12 Angry Men,"The defense and the prosecution have rested and the jury is filing into the jury room to decide if a young Spanish-American is guilty or innocent of murdering his father. What begins as an open and shut case soon becomes a mini-drama of each of the jurors' prejudices and preconceptions about the trial, the accused, and each other.",16.503959,United Artists,United States of America,1957-03-25,1000000.0,96.0,English,12 Angry Men,8.2,2130.0,3.490566037735849
221,1119,947,2,2,Peter O'Toole,Alec Guinness,2,David Lean,1162,Adventure,False,15000000,Adventure,en,Lawrence of Arabia,"An epic about British officer T.E. Lawrence's mission to aid the Arab tribes in their revolt against the Ottoman Empire during the First World War. Lawrence becomes a flamboyant, messianic figure in the cause of Arab unity but his psychological instability threatens to undermine his achievements.",10.893332,Horizon Pictures (II),United Kingdom,1962-12-10,69995385.0,216.0,العربية,Lawrence of Arabia,7.8,870.0,4.035639958376691
222,1120,185,2,2,Malcolm McDowell,Patrick Magee,2,Stanley Kubrick,1163,Science Fiction,False,2200000,Science Fiction,en,A Clockwork Orange,"Demonic gang-leader Alex goes on the spree of rape, mugging and murder with his pack of ""droogs"". But he's a boy who also likes Beethoven's Ninth and a bit of ""the old in-out, in-out"". He later finds himself at the mercy of the state and its brainwashing experiment designed to take violence off the streets.",17.112594,Hawk Films,United Kingdom,1971-12-18,26589000.0,136.0,English,A Clockwork Orange,8.0,3432.0,3.119938985348951
223,1121,595,2,2,Gregory Peck,Brock Peters,2,Robert Mulligan,1164,Crime,False,2000000,Crime,en,To Kill a Mockingbird,"In a small Alabama town in the 1930s, scrupulously honest and highly respected lawyer, Atticus Finch puts his career on the line when he agrees to represent Tom Robinson, a black man accused of rape. The trial and the events surrounding it are seen through the eyes of Finch's six-year-old daughter, Scout. While Robinson's trial gives the movie its momentum, there are plenty of anecdotal occurrences before and after the court date: Scout's ever-strengthening bond with older brother, Jem, her friendship with precocious young Dill Harris, her father's no-nonsense reactions to such life-and-death crises as a rampaging mad dog, and especially Scout's reactions to, and relationship with, Boo Radley, the reclusive 'village idiot' who turns out to be her salvation when she is attacked by a venomous bigot.",14.284787,Universal Pictures,United States of America,1962-12-25,13129846.0,129.0,English,To Kill a Mockingbird,7.9,676.0,3.677421699004433
224,1122,335,2,1,Henry Fonda,Claudia Cardinale,2,Sergio Leone,1166,Western,False,5000000,Western,it,C'era una volta il West,This classic western masterpiece is an epic film about a widow whose land and life are in danger as the railroad is getting closer and closer to taking them over. A mysterious harmonica player joins forces with a desperado to protect the woman and her land.,15.589351,Paramount Pictures,Italy,1968-12-21,5321508.0,175.0,English,Once Upon a Time in the West,8.1,1160.0,3.262135922330097
225,1123,1892,2,2,Mark Hamill,Harrison Ford,2,Richard Marquand,1167,Adventure,False,32350000,Adventure,en,Return of the Jedi,"As Rebel leaders map their strategy for an all-out attack on the Emperor's newer, bigger Death Star. Han Solo remains frozen in the cavernous desert fortress of Jabba the Hutt, the most loathsome outlaw in the universe, who is also keeping Princess Leia as a slave girl. Now a master of the Force, Luke Skywalker rescues his friends, but he cannot become a true Jedi Knight until he wages his own crucial battle against Darth Vader, who has sworn to win Luke over to the dark side of the Force.",14.586087,Lucasfilm,United States of America,1983-05-23,572700000.0,135.0,English,Return of the Jedi,7.9,4763.0,3.381859011911736
226,1124,144,2,2,Bruno Ganz,Otto Sander,2,Wim Wenders,1168,Drama,False,2500000,Drama,de,Der Himmel über Berlin,Wings of Desire is Wim Wender’s artistically beautiful film about the lonely and immortal life of angels during a post-war Berlin. It’s a poetic journey from the perspective of the angels of which one falls in love with a living woman and wants to become a mortal human thus giving up his heavenly life. Filmed in black and white and with a feeling of celebrating life.,6.357321,Road Movies Filmproduktion GmbH,Germany,1987-01-01,3200000.0,128.0,English,Wings of Desire,7.5,256.0,3.4658871486805407
227,1125,1092,2,0,Joseph Cotten,Alida Valli,2,Carol Reed,1169,Thriller,False,0,Thriller,en,The Third Man,"Set in postwar Vienna, Austria, ""The Third Man"" stars Joseph Cotten as Holly Martins, a writer of pulp Westerns, who arrives penniless as a guest of his childhood chum Harry Lime, only to find him dead. Martins develops a conspiracy theory after learning of a ""third man"" present at the time of Harry's death, running into interference from British officer Maj. Calloway and falling head-over-heels for Harry's grief-stricken lover, Anna.",8.513889,London Film Productions,United Kingdom,1949-08-31,596349.0,104.0,English,The Third Man,7.9,431.0,3.352477477477477
228,1126,769,2,2,Robert De Niro,Ray Liotta,2,Martin Scorsese,1170,Drama,False,25000000,Drama,en,GoodFellas,"The true story of Henry Hill, a half-Irish, half-Sicilian Brooklyn kid who is adopted by neighbourhood gangsters at an early age and climbs the ranks of a Mafia family under the guidance of Jimmy Conway.",15.424092,Winkler Films,United States of America,1990-09-12,46836394.0,145.0,Italiano,GoodFellas,8.2,3211.0,3.5774647887323945
229,1127,348,2,1,Tom Skerritt,Sigourney Weaver,2,Ridley Scott,1171,Horror,False,11000000,Horror,en,Alien,"During its return to the earth, commercial spaceship Nostromo intercepts a distress signal from a distant planet. When a three-member team of the crew discovers a chamber containing thousands of eggs on the planet, a creature inside one of the eggs attacks an explorer. The entire crew is unaware of the impending nightmare set to descend upon them when the alien parasite planted inside its unfortunate host is birthed.",23.37742,Twentieth Century Fox Film Corporation,United States of America,1979-05-25,104931801.0,117.0,English,Alien,7.9,4564.0,3.6826607226654153
230,1132,539,2,1,Anthony Perkins,Vera Miles,2,Alfred Hitchcock,1176,Drama,False,806948,Drama,en,Psycho,"When larcenous real estate clerk Marion Crane goes on the lam with a wad of cash and hopes of starting a new life, she ends up at the notorious Bates Motel, where manager Norman Bates cares for his housebound mother. The place seems quirky, but fine… until Marion decides to take a shower.",36.826309,Paramount Pictures,United States of America,1960-06-16,32000000.0,109.0,English,Psycho,8.3,2405.0,3.5162202094173574
231,1133,525,2,2,Dan Aykroyd,John Belushi,2,John Landis,1177,Music,False,27000000,Music,en,The Blues Brothers,"Jake Blues is just out of jail, and teams up with his brother, Elwood on a 'mission from God' to raise funds for the orphanage in which they grew up. The only thing they can do is do what they do best – play music – so they get their old band together and they're on their way, while getting in a bit of trouble here and there.",10.076901,Universal Pictures,United States of America,1980-06-17,115229890.0,133.0,English,The Blues Brothers,7.5,1092.0,3.378453038674033
232,1134,240,2,2,Al Pacino,Robert Duvall,2,Francis Ford Coppola,1178,Drama,False,13000000,Drama,en,The Godfather: Part II,"In the continuing saga of the Corleone crime family, a young Vito Corleone grows up in Sicily and in 1910s New York. In the 1950s, Michael Corleone attempts to expand the family business into Las Vegas, Hollywood and Cuba.",36.629307,Paramount Pictures,United States of America,1974-12-20,47542841.0,200.0,English,The Godfather: Part II,8.3,3418.0,2.9040462427745664
233,1135,600,2,2,Matthew Modine,Adam Baldwin,2,Stanley Kubrick,1179,Drama,False,17000000,Drama,en,Full Metal Jacket,A pragmatic U.S. Marine observes the dehumanizing effects the U.S.-Vietnam War has on his fellow recruits from their brutal boot camp training to the bloody street fighting in Hue.,13.94148,Stanley Kubrick Productions,United Kingdom,1987-06-26,46357676.0,116.0,English,Full Metal Jacket,7.9,2595.0,2.988888888888889
234,1137,279,2,2,F. Murray Abraham,Tom Hulce,2,Miloš Forman,1182,Drama,False,18000000,Drama,en,Amadeus,"The incredible story of genius musician Wolfgang Amadeus Mozart, told in flashback by his peer and secret rival Antonio Salieri – now confined to an insane asylum.",12.677592,Warner Bros.,United States of America,1984-10-26,51973029.0,160.0,English,Amadeus,7.8,1107.0,3.68848167539267
235,1140,1578,2,2,Robert De Niro,Joe Pesci,2,Martin Scorsese,1185,Drama,False,18000000,Drama,en,Raging Bull,"When Jake LaMotta steps into a boxing ring and obliterates his opponent, he's a prizefighter. But when he treats his family and friends the same way, he's a ticking time bomb, ready to go off at any moment. Though LaMotta wants his family's love, something always seems to come between them. Perhaps it's his violent bouts of paranoia and jealousy. This kind of rage helped make him a champ, but in real life, he winds up in the ring alone.",8.868558,United Artists,United States of America,1980-11-14,23000000.0,129.0,English,Raging Bull,7.7,968.0,2.821428571428572
236,1141,703,2,1,Woody Allen,Diane Keaton,2,Woody Allen,1186,Comedy,False,4000000,Comedy,en,Annie Hall,"In the city of New York, comedian Alvy Singer falls in love with the ditsy Annie Hall.",18.146043,United Artists,United States of America,1977-04-19,38251425.0,93.0,English,Annie Hall,7.8,1044.0,2.884514435695538
237,1144,387,2,2,Jürgen Prochnow,Herbert Grönemeyer,2,Wolfgang Petersen,1189,Action,False,14000000,Action,de,Das Boot,"A German submarine hunts allied ships during the Second World War, but it soon becomes the hunted. The crew tries to survive below the surface, while stretching both the boat and themselves to their limits.",8.80338,Radiant Film GmbH,Germany,1981-09-16,85000000.0,149.0,Deutsch,Das Boot,7.9,623.0,2.6657608695652173
