,movie_id,Label,overview
2334,21629,Hit,new yorkers skip donahue harry monroe job prospect decide flee city find work elsewhere land job woodpecker promote open bank feathery costume steal used bank robbery longer worry employment send prison
2335,16026,Flop,stig helmer ole bramserud trip canary island christmas
2336,36586,Hit,rare mutation occur within vampire community reaper vampire consume insatiable bloodlust prey vampire well human transform victim unlucky enough survive reaper blade asked vampire nation help prevent nightmare plague would wipe human vampire
2337,15028,Average,zak gibbs great challenge find way buy car discovers odd wristwatch amidst father various invention slip something strange happen world around seem come stop everything everybody frozen time zak quickly learn manipulate device quick witted beautiful new friend francesca start real fun
2338,15028,Average,zak gibbs great challenge find way buy car discovers odd wristwatch amidst father various invention slip something strange happen world around seem come stop everything everybody frozen time zak quickly learn manipulate device quick witted beautiful new friend francesca start real fun
2339,15028,Average,zak gibbs great challenge find way buy car discovers odd wristwatch amidst father various invention slip something strange happen world around seem come stop everything everybody frozen time zak quickly learn manipulate device quick witted beautiful new friend francesca start real fun
2340,15028,Average,zak gibbs great challenge find way buy car discovers odd wristwatch amidst father various invention slip something strange happen world around seem come stop everything everybody frozen time zak quickly learn manipulate device quick witted beautiful new friend francesca start real fun
2341,15028,Average,zak gibbs great challenge find way buy car discovers odd wristwatch amidst father various invention slip something strange happen world around seem come stop everything everybody frozen time zak quickly learn manipulate device quick witted beautiful new friend francesca start real fun
2342,15028,Average,zak gibbs great challenge find way buy car discovers odd wristwatch amidst father various invention slip something strange happen world around seem come stop everything everybody frozen time zak quickly learn manipulate device quick witted beautiful new friend francesca start real fun
2343,15028,Average,zak gibbs great challenge find way buy car discovers odd wristwatch amidst father various invention slip something strange happen world around seem come stop everything everybody frozen time zak quickly learn manipulate device quick witted beautiful new friend francesca start real fun
2344,15028,Average,zak gibbs great challenge find way buy car discovers odd wristwatch amidst father various invention slip something strange happen world around seem come stop everything everybody frozen time zak quickly learn manipulate device quick witted beautiful new friend francesca start real fun
2345,15028,Average,zak gibbs great challenge find way buy car discovers odd wristwatch amidst father various invention slip something strange happen world around seem come stop everything everybody frozen time zak quickly learn manipulate device quick witted beautiful new friend francesca start real fun
2346,15028,Average,zak gibbs great challenge find way buy car discovers odd wristwatch amidst father various invention slip something strange happen world around seem come stop everything everybody frozen time zak quickly learn manipulate device quick witted beautiful new friend francesca start real fun
